Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount, Discounted Unit Price,Profit,Profit Margin,Lead Time,Delivery Status
3204,CA-2011-158372,10/11/2011 00:00,16/11/2011 00:00,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99,1,0,10.99,4.2861,0.39,6,Late
3205,CA-2011-158372,10/11/2011 00:00,16/11/2011 00:00,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,19.94,11.1664,0.28,6,Late
3206,CA-2011-158372,10/11/2011 00:00,16/11/2011 00:00,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",62.24,8,0,7.78,28.008,0.45,6,Late
3207,CA-2011-158372,10/11/2011 00:00,16/11/2011 00:00,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,West,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,5,0,10.64,14.896,0.28,6,Late
3208,CA-2011-158372,10/11/2011 00:00,16/11/2011 00:00,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,8,0,4.98,18.3264,0.46,6,Late
3209,CA-2013-108882,09/01/2013 00:00,15/01/2013 00:00,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,5,0,69.99,118.983,0.34,6,Late
3210,CA-2013-108882,09/01/2013 00:00,15/01/2013 00:00,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,9,0.2,41.992,141.723,0.375,6,Late
3211,US-2014-108245,23/09/2014 00:00,28/09/2014 00:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staples,13.392,3,0.2,4.464,5.022,0.375,5,Late
3212,US-2014-108245,23/09/2014 00:00,28/09/2014 00:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,7,0.8,1.604,-18.5262,-1.65,5,Late
3213,CA-2011-142314,23/12/2011 00:00,28/12/2011 00:00,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Richmond,Indiana,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,11,0,18.84,58.0272,0.28,5,Late
3214,CA-2013-132409,27/05/2013 00:00,02/06/2013 00:00,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1,0.2,1.504,0.1692,0.1125,6,Late
3215,CA-2013-132409,27/05/2013 00:00,02/06/2013 00:00,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,17.424,6.534,0.1875,6,Late
3216,CA-2014-150189,09/07/2014 00:00,11/07/2014 00:00,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Mateo,California,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,12.53,35.3346,0.47,2,On - time
3217,CA-2011-114433,13/05/2011 00:00,17/05/2011 00:00,Standard Class,NP-18325,Naresj Patel,Consumer,United States,Oakland,California,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0,49.99,52.4895,0.35,4,On - time
3218,CA-2014-104640,11/11/2014 00:00,17/11/2014 00:00,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,310.392,314.2719,0.3375,6,Late
3219,CA-2014-104640,11/11/2014 00:00,17/11/2014 00:00,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2,0,215.44,124.9552,0.29,6,Late
3220,US-2012-137008,02/10/2012 00:00,08/10/2012 00:00,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,5,0,18.97,45.528,0.48,6,Late
3221,US-2012-137008,02/10/2012 00:00,08/10/2012 00:00,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0,12.78,23.004,0.45,6,Late
3222,US-2012-137008,02/10/2012 00:00,08/10/2012 00:00,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90,1,0,90,32.4,0.36,6,Late
3223,CA-2011-108189,02/10/2011 00:00,05/10/2011 00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,2,0.2,4.704,3.4104,0.3625,3,On - time
3224,CA-2011-108189,02/10/2011 00:00,05/10/2011 00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.672,2,0.2,2.336,1.46,0.3125,3,On - time
3225,CA-2011-108189,02/10/2011 00:00,05/10/2011 00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,159.2,107.46,0.3375,3,On - time
3226,CA-2011-108189,02/10/2011 00:00,05/10/2011 00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,6,0.2,2.128,4.6284,0.3625,3,On - time
3227,CA-2011-108189,02/10/2011 00:00,05/10/2011 00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2,0.2,7.68,-3.264,-0.2125,3,On - time
3228,CA-2011-108189,02/10/2011 00:00,05/10/2011 00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376,3,0.2,76.792,20.1579,0.0875,3,On - time
3229,CA-2011-108189,02/10/2011 00:00,05/10/2011 00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,7.16,-0.0895,-0.0125,3,On - time
3230,CA-2011-154641,11/08/2011 00:00,16/08/2011 00:00,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0,375.34,18.767,0.05,5,Late
3231,CA-2014-131625,02/09/2014 00:00,06/09/2014 00:00,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,0,22.98,39.066,0.34,4,On - time
3232,US-2014-156356,17/04/2014 00:00,23/04/2014 00:00,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,8.682,-44.2782,-1.7,6,Late
3233,US-2014-156356,17/04/2014 00:00,23/04/2014 00:00,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,1,0.8,2.896,-4.7784,-1.65,6,Late
3234,US-2014-156356,17/04/2014 00:00,23/04/2014 00:00,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,16.272,-7.7292,-0.2375,6,Late
3235,CA-2013-138933,25/04/2013 00:00,28/04/2013 00:00,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,3.984,1.3944,0.35,3,On - time
3236,CA-2013-140746,15/01/2013 00:00,15/01/2013 00:00,Same Day,RC-19825,Roy Collins,Consumer,United States,Fairfield,Connecticut,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,1,0.3,181.797,-15.5826,-0.085714286,0,Early
3237,CA-2013-146836,03/05/2013 00:00,03/05/2013 00:00,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,3,0,14.98,12.5832,0.28,0,Early
3238,CA-2013-146836,03/05/2013 00:00,03/05/2013 00:00,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3,0.2,15.192,15.9516,0.35,0,Early
3239,US-2013-127971,21/11/2013 00:00,28/11/2013 00:00,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,63.686,-77.333,-0.242857143,7,Late
3240,US-2013-127971,21/11/2013 00:00,28/11/2013 00:00,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,0.2,17.56,46.095,0.375,7,Late
3241,US-2013-127971,21/11/2013 00:00,28/11/2013 00:00,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,2.356,-2.8272,-0.4,7,Late
3242,US-2013-140809,01/02/2013 00:00,03/02/2013 00:00,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,0,11.29,14.677,0.26,2,On - time
3243,CA-2014-114524,01/04/2014 00:00,06/04/2014 00:00,Second Class,EG-13900,Emily Grady,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,13,0.8,1.036,-22.8956,-1.7,5,Late
3244,CA-2014-113355,02/12/2014 00:00,06/12/2014 00:00,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,5,0.2,43.96,24.7275,0.1125,4,On - time
3245,CA-2014-113355,02/12/2014 00:00,06/12/2014 00:00,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,105.686,-18.1176,-0.057142857,4,On - time
3246,US-2014-140907,11/12/2014 00:00,13/12/2014 00:00,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,16.36,4.908,0.1,2,On - time
3247,US-2014-140907,11/12/2014 00:00,13/12/2014 00:00,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0,64.98,38.988,0.12,2,On - time
3248,US-2014-140907,11/12/2014 00:00,13/12/2014 00:00,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,West,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,3,0,6.08,5.2896,0.29,2,On - time
3249,CA-2013-159730,18/09/2013 00:00,22/09/2013 00:00,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,56.944,9.9652,0.0875,4,On - time
3250,CA-2013-159730,18/09/2013 00:00,22/09/2013 00:00,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.584,2,0.2,52.792,7.9188,0.075,4,On - time
3251,CA-2013-157868,24/12/2013 00:00,30/12/2013 00:00,Standard Class,MC-17590,Matt Collister,Corporate,United States,Grand Rapids,Michigan,Central,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,7,0,3.55,11.6795,0.47,6,Late
3252,CA-2014-119389,18/04/2014 00:00,20/04/2014 00:00,First Class,BG-11740,Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,20.104,5.2773,0.0875,2,On - time
3253,CA-2014-110373,28/10/2014 00:00,31/10/2014 00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,3,0.2,2.352,2.205,0.3125,3,On - time
3254,CA-2014-110373,28/10/2014 00:00,31/10/2014 00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,2,0.2,13.592,2.0388,0.075,3,On - time
3255,CA-2013-155474,09/07/2013 00:00,15/07/2013 00:00,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,107.984,1,0.2,107.984,9.4486,0.0875,6,Late
3256,CA-2013-155474,09/07/2013 00:00,15/07/2013 00:00,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.432,6.03,0.3125,6,Late
3257,CA-2012-155453,09/08/2012 00:00,14/08/2012 00:00,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,2.304,1.6704,0.3625,5,Late
3258,US-2013-161844,10/12/2013 00:00,15/12/2013 00:00,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,26.658,-29.3238,-0.366666667,5,Late
3259,US-2013-161844,10/12/2013 00:00,15/12/2013 00:00,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,1.473,-2.0622,-0.7,5,Late
3260,US-2013-162103,14/11/2013 00:00,18/11/2013 00:00,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Highland Park,Illinois,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2,0.8,1.568,-4.704,-1.5,4,On - time
3261,CA-2011-151554,14/11/2011 00:00,15/11/2011 00:00,First Class,CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,Central,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4,0.2,5.184,7.2576,0.35,1,Early
3262,CA-2011-140662,17/11/2011 00:00,19/11/2011 00:00,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,49.99,7.9984,0.08,2,On - time
3263,CA-2011-140662,17/11/2011 00:00,19/11/2011 00:00,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0,104.85,352.296,0.48,2,On - time
3264,CA-2011-140662,17/11/2011 00:00,19/11/2011 00:00,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,80.48,72.432,0.3,2,On - time
3265,CA-2013-122518,05/03/2013 00:00,09/03/2013 00:00,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,2.52,3.528,0.35,4,On - time
3266,US-2011-126571,11/10/2011 00:00,15/10/2011 00:00,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.904,2,0.2,140.952,10.5714,0.0375,4,On - time
3267,US-2011-126571,11/10/2011 00:00,15/10/2011 00:00,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.432,3,0.2,67.144,67.9833,0.3375,4,On - time
3268,CA-2011-143840,22/05/2011 00:00,29/05/2011 00:00,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0,67.99,33.995,0.25,7,Late
3269,CA-2011-143840,22/05/2011 00:00,29/05/2011 00:00,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44.95,1,0,44.95,12.586,0.28,7,Late
3270,CA-2011-115980,15/07/2011 00:00,19/07/2011 00:00,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0,0.99,1.3068,0.44,4,On - time
3271,CA-2011-115980,15/07/2011 00:00,19/07/2011 00:00,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.54,3,0,2.18,2.6814,0.41,4,On - time
3272,CA-2012-155145,27/12/2012 00:00,29/12/2012 00:00,Second Class,KN-16450,Kean Nguyen,Corporate,United States,Visalia,California,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,7.92,8,0,0.99,3.4848,0.44,2,On - time
3273,CA-2012-146038,09/02/2012 00:00,16/02/2012 00:00,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,5,0.2,40.784,22.941,0.1125,7,Late
3274,CA-2014-133865,09/05/2014 00:00,13/05/2014 00:00,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,6,0.2,559.992,1049.985,0.3125,4,On - time
3275,CA-2014-116358,03/11/2014 00:00,07/11/2014 00:00,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0,6.08,9.12,0.5,4,On - time
3276,CA-2014-116358,03/11/2014 00:00,07/11/2014 00:00,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,6,0,4.63,9.1674,0.33,4,On - time
3277,CA-2011-102988,05/04/2011 00:00,09/04/2011 00:00,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,7,0,3.28,7.5768,0.33,4,On - time
3278,CA-2011-102988,05/04/2011 00:00,09/04/2011 00:00,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99,1,0,28.99,8.4071,0.29,4,On - time
3279,CA-2011-102988,05/04/2011 00:00,09/04/2011 00:00,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.48,6.3504,0.49,4,On - time
3280,CA-2011-102988,05/04/2011 00:00,09/04/2011 00:00,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96,7,0,3.28,6.6584,0.29,4,On - time
3281,CA-2011-102988,05/04/2011 00:00,09/04/2011 00:00,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,832.81,83.281,0.02,4,On - time
3282,US-2011-117170,17/09/2011 00:00,24/09/2011 00:00,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,23.992,13.1956,0.275,7,Late
3283,US-2011-117170,17/09/2011 00:00,24/09/2011 00:00,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,South,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,1,0.2,4.624,1.6762,0.3625,7,Late
